Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA20,MA50,Price_Change,HL_Spread
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,
2020-04-23,66.45438385009766,68.07811050746528,66.41572281375096,66.65734876053877,124814400,-0.0038751427518648462,0.03381755026567955,64.14128971099854,66.42977722167969,-0.20296491044111065,1.6623876937143223
2020-04-24,68.37287139892578,68.38253849821193,66.93036468813068,66.97869281072518,126161200,0.028869239885749076,0.032493526716186966,64.43764381408691,66.21603439331055,1.394178588200603,1.4521738100812485
2020-04-27,68.42121887207031,68.7522452213369,67.64318307081028,68.09018514896542,117087600,0.0007071148564530283,0.030637213146354276,64.86568431854248,66.01451889038086,0.33103372310489476,1.1090621505266256
2020-04-28,67.3121337890625,69.06392140300909,67.22032214952667,68.88270199466979,112004800,-0.016209665675227303,0.03062654085913346,65.15285625457764,65.7904345703125,-1.5705682056072874,1.8435992534824237
2020-04-29,69.52304077148438,69.9917957281478,68.5951979613223,68.79816288474782,137280800,0.03284559347576543,0.03119816748780008,65.55685539245606,65.63932205200196,0.7248778867365502,1.3965977668255078
2020-04-30,70.98970031738281,71.16608991336996,69.67284332982524,70.06185756526263,183064000,0.021096021256020725,0.028020180112635212,66.19583511352539,65.49521667480468,0.9278427521201849,1.4932465835447175
2020-05-01,69.84680938720703,72.24615310349837,69.06877359729275,69.16542249456992,240616800,-0.01609939082805123,0.028582537060363747,66.72910346984864,65.34429748535156,0.6813868926371072,3.177379506205625
2020-05-04,70.83505249023438,70.96311392727311,69.1823321546666,69.87096747127923,133568000,0.014148722206462683,0.02807803637728177,67.3543104171753,65.2481787109375,0.9640850189551458,1.7807817726065167
2020-05-05,71.898193359375,72.72938694291523,71.14915168685677,71.29412868376939,147751200,0.015008683296835246,0.021515738068809593,67.77824325561524,65.24518234252929,0.6040646756056134,1.580235256058458
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600,0.010317662439090602,0.02109968304034299,68.27599296569824,65.30583068847656,0.04107965831909155,1.0559042815764172
2020-05-07,73.39146423339844,73.7369949485584,72.9637889533335,73.2658213930559,115215200,0.010344843521821856,0.020686954838902115,68.73109588623046,65.35942337036133,0.12564284034253603,0.7732059952248989
2020-05-08,75.13829803466797,75.19159993074032,73.72338371341871,74.05046319414457,133838400,0.02380159354382516,0.021032191776554545,69.25034370422364,65.5403988647461,1.0878348405233993,1.4682162173216113
2020-05-11,76.32061004638672,76.81485582493812,74.4380900872954,74.64645469079235,145946400,0.01573514496127193,0.020933535497861564,69.76515998840333,65.74579406738282,1.6741553555943653,2.376765737642728
2020-05-12,75.44840240478516,77.45448015586908,75.3272624261115,77.00383559042835,162301200,-0.01142820584205817,0.01869522215036674,70.06964569091797,65.81075714111329,-1.5554331856431958,2.127217729757575
2020-05-13,74.53742980957031,76.54835795686193,73.46170617265714,75.6276896528906,200622400,-0.012074113780798479,0.01881852148898142,70.36023406982422,65.90336166381836,-1.0902598433202826,3.08665178420479
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,0.006143542785551848,0.01880413030888533,70.64641571044922,65.94027236938477,1.2186681112105902,2.001235177449175
2020-05-15,74.55196380615234,74.5979975896763,72.7348641211466,72.76878686428954,166348400,-0.0059122315011580495,0.01850002218632351,70.95742301940918,66.01577026367187,1.7831769418628056,1.8631334685296963
2020-05-18,76.3084945678711,76.68160777866888,75.18431939181484,75.87481876052446,135178400,0.023561160190039176,0.017958297578730534,71.42717514038085,66.14519729614258,0.43367580734663136,1.4972883868540379
2020-05-19,75.86756896972656,77.17102926581177,75.83607138413613,76.32547436249678,101729600,-0.005778198097622811,0.015952116420153616,71.97829551696778,66.37627731323242,-0.4579053927702148,1.334957881675635
2020-05-20,77.34304809570312,77.41330397310716,76.68646396339064,76.72522965116472,111504800,0.01944808758226224,0.015438924856350462,72.50980262756347,66.54422744750977,0.6178184445384005,0.7268400097165255
2020-05-21,76.76642608642578,77.74523944094076,76.52898900422082,77.204952332668,102688800,-0.007455382525962007,0.015598092296535122,73.02540473937988,66.74853561401368,-0.43852624624221903,1.216250436719946
2020-05-22,77.26065063476562,77.34302492393184,76.40297760999306,76.50473104034091,81803200,0.006438029924480615,0.014753166909902964,73.46979370117188,67.09417274475098,0.7559195944247108,0.940047313938777
2020-05-26,76.73734283447266,78.55686050645615,76.68161577577496,78.37757568234818,125522000,-0.006773277159764057,0.014993467119933785,73.88559989929199,67.2856241607666,-1.6402328478755237,1.8752447306811888
2020-05-27,77.07168579101562,77.21705526702166,75.85544287582236,76.59440129810365,112945200,0.004356978547773949,0.014077607755497162,74.37357749938965,67.65657356262207,0.47728449291197705,1.3616123911993014
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800,0.00044021247403969177,0.012733216131386487,74.75270614624023,67.97673515319825,0.35857707901381275,1.8922062995042523
2020-05-29,77.03050231933594,77.80821903420895,76.67435043039059,77.34788852176631,153532400,-0.0009741364545015063,0.012235745619905794,75.05474624633788,68.32530799865722,-0.3173862024303702,1.1338686038183567
2020-06-01,77.97782897949219,78.09896899425175,76.85364609349955,76.9844793797038,80791200,0.012298071953744216,0.011378371086859651,75.46129722595215,68.70196083068848,0.9933495997883881,1.2453229007521998
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800,0.004629228302143407,0.01119885824120529,75.83648490905762,69.16093055725098,0.6275042473782406,1.0926850521927634
2020-06-03,78.77005767822266,79.03172416978924,78.08682643155123,78.65861096933926,104491200,0.005504954020364661,0.010955559484795293,76.180078125,69.65205955505371,0.11144670888339192,0.9448977382380122
2020-06-04,78.0916748046875,78.89119567752222,77.71856161359257,78.5931960727843,87560400,-0.008612192164519694,0.011252124790190117,76.4526611328125,70.02084091186524,-0.5015212680967949,1.1726340639296495
2020-06-05,80.3158187866211,80.37638878570603,78.31216587865904,78.34123829521202,137250400,0.02848119197720278,0.012480844015522623,76.79887886047364,70.44067741394043,1.9745804914090712,2.0642229070469824
2020-06-08,80.79066467285156,80.82458741261365,79.30306972375939,80.01294815544179,95654400,0.005912233647172416,0.011644682282246613,77.08149719238281,70.8075749206543,0.7777165174097718,1.52151768885426
2020-06-09,83.34191131591797,83.73440381053058,80.43940107394053,80.4708986631774,147712400,0.03157848315021616,0.012970171737297418,77.43256225585938,71.27720497131348,2.871012652740575,3.2950027365900496
2020-06-10,85.4860610961914,85.95365964938672,83.85067134903046,84.28919748972832,166651600,0.025727149118836223,0.013228638735572453,77.93444519042968,71.75555229187012,1.1968636064630829,2.102988300356259
2020-06-11,81.38186645507812,85.05483286146779,81.28011297568305,84.63084277845434,201662400,-0.04801010350091017,0.01758547176364401,78.27666702270508,72.15432846069336,-3.248976323376212,3.7747198857847337
2020-06-12,82.08443450927734,84.26495380444017,80.97479572123159,83.51873489892154,200146000,0.008632980353025399,0.01760614136912243,78.63112106323243,72.63181503295898,-1.4343003896441928,3.2901580832085813
2020-06-15,83.0995864868164,83.7513200559991,80.57745165991837,80.73978245781511,138808800,0.012367167826737413,0.01750177972074969,79.05850219726562,73.11017791748047,2.359804029001296,3.173868396080735
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800,0.026502591941317766,0.01767228416501664,79.5081745147705,73.64959846496582,0.15021242011125935,2.054537104428732
2020-06-17,85.18323516845703,86.10632149459083,85.062095153019,86.04575148687181,114406400,-0.001391594941853369,0.017548653064054176,79.97395782470703,74.08487243652344,-0.8625163184147766,1.0442263415718287
2020-06-18,85.21713256835938,85.63385439323685,84.60900750577136,85.13960120703389,96820400,0.00039793510818530997,0.017292868455933613,80.36766204833984,74.53551467895508,0.07753136132548377,1.0248468874654861
2020-06-19,84.73014068603516,86.3873345839492,83.62291958868391,85.9221612409191,264476000,-0.00571471801088308,0.017231139235441124,80.7658477783203,74.94432937622071,-1.192020554883939,2.764414995265284
2020-06-22,86.94701385498047,87.08995815364833,85.07661214341427,85.12264593038505,135445200,0.02616392644926524,0.0178652648211714,81.25016593933105,75.38820281982422,1.8243679245954212,2.0133460102340592
2020-06-23,88.80288696289062,90.22022642343374,87.77077181014047,88.18991886652088,212155600,0.021344874603808517,0.017907213106768814,81.85344314575195,75.84377487182617,0.612968096369741,2.4494546132932697
2020-06-24,87.2353286743164,89.35043555341034,86.86221543627708,88.4321923624518,192623200,-0.017652109544921357,0.01876506350800618,82.36162528991699,76.20130767822266,-1.1968636881353945,2.4882201171332525
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400,0.013275629959448532,0.01877066894531124,82.92601623535157,76.5946630859375,1.0030353359844497,1.8001385909581558
2020-06-26,85.67747497558594,88.50972868089589,85.52968033530838,88.28925300034977,205256800,-0.030725785402675565,0.02053390709370874,83.35836486816406,76.92277816772462,-2.6117780247638365,2.9800483455875053
2020-06-29,87.65204620361328,87.74653893980732,85.10810654900735,85.58539837995676,130646000,0.02304656187160048,0.02085831144238358,83.84207572937012,77.3091827392578,2.066647823656524,2.638432390799977
2020-06-30,88.38372039794922,88.6696163504572,87.22077962710664,87.24015876930861,140223200,0.008347485609591754,0.020861336811475166,84.3443214416504,77.73858810424805,1.1435616286406116,1.448836723350567
2020-07-01,88.21658325195312,89.00399339477583,88.16813167944413,88.46128846235408,110737200,-0.0018910399476685935,0.020940805240655874,84.81664772033692,78.20601654052734,-0.2447052104009515,0.8358617153317027
2020-07-02,88.21658325195312,89.75748817622227,88.10271872934692,89.12271564409322,114041600,0.0,0.020714241016807165,85.3228931427002,78.63609008789062,-0.9061323921400941,1.654769446875349
2020-07-06,90.57637786865234,91.04397648582848,89.61210082402599,89.6435984064739,118655600,0.02675001150247991,0.02062016347372259,85.83592109680175,79.11852996826173,0.9327794621784449,1.4318756618024935
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400,-0.003102924209993807,0.02072581170092232,86.31115417480468,79.5569790649414,-0.6590018405871092,1.548165225628182
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,0.023290206856857232,0.020260508042114933,86.76397476196288,80.03652114868164,1.126600529069151,1.2453227576773713
2020-07-09,92.795654296875,93.34320200495762,91.74900304495738,93.2899001154489,125642800,0.0043001996642180185,0.019685636379806866,87.12945442199707,80.54619155883789,-0.4942458185739014,1.5941989600002415
2020-07-10,92.9579849243164,93.01613714978424,91.78050772022172,92.39105063414506,90257200,0.0017493343699273023,0.015406188203393534,87.70826034545898,81.01489044189454,0.5669342901713463,1.2356294295625219
2020-07-13,92.52914428710938,96.8683794397454,92.31593673037001,94.26144459491981,191649200,-0.004613273809196516,0.015605974298469528,88.23049583435059,81.44567932128906,-1.7323003078104335,4.552442709375384
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200,0.016548510139363648,0.0157216180036694,88.77853469848633,81.92995040893555,2.1490297355721424,3.2731976576505843
2020-07-15,94.70723724365234,96.18272134953932,93.51037361994408,95.93317328027695,153198000,0.00687721637677341,0.014991883890778433,89.24879951477051,82.40739410400391,-1.2259360366246028,2.672347729595245
2020-07-16,93.54188537597656,94.39713348994569,92.94345347342261,93.58065106367306,110577600,-0.012304781573109325,0.015442018692413469,89.66673202514649,82.84026794433593,-0.0387656876964968,1.45368001652308
2020-07-17,93.35291290283203,94.14759106406643,92.8804639114332,93.99253569772281,92186800,-0.002020190980596359,0.015487734447862285,90.07352104187012,83.25452590942383,-0.6396227948907836,1.2671271526332362
2020-07-20,95.32022857666016,95.45832996558929,93.09609971897889,93.4401406081673,90318000,0.021073961300766664,0.01569809473054127,90.60302543640137,83.69310119628906,1.8800879684928589,2.3622302466103946
2020-07-21,94.00464630126953,96.185166447433,93.75509818029391,96.11006023390243,103433200,-0.013801711295022612,0.015542241752806206,90.95590705871582,84.0704281616211,-2.1054139326328993,2.4300682671390916
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600,0.0028091016125875168,0.01499819533108371,91.22919845581055,84.42939025878906,0.5620913184153551,1.3301147012397507
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400,-0.04551630792160788,0.018017425173053738,91.36632957458497,84.71998123168946,-4.024267406029182,4.911013127450829
2020-07-24,89.75504302978516,90.09908386887433,86.39219558540321,88.17780532258647,185438800,-0.00247736270295984,0.017828299720944258,91.43441009521484,85.02433349609375,1.577237707198691,3.706888283471116
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000,0.023700370601986265,0.016872318070928333,91.74464988708496,85.36207183837891,1.0660305906094436,1.3809916535851983
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600,-0.016427620150237576,0.01679109209020494,91.88069076538086,85.67848983764648,-1.0805667130388912,1.262284104029746
2020-07-29,92.10515594482422,92.28929109136294,90.81864987240843,90.85499038980474,90329200,0.019168277987855475,0.017187417192319643,92.0667625427246,85.99442306518554,1.2501655550194783,1.470641218954512
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,0.012100238171228073,0.017296291857919005,92.3169158935547,86.34146469116212,1.940665064059317,2.4518722881786914
2020-07-31,102.97869873046875,103.12891115542561,97.71152622340603,99.70791855704327,374336800,0.10468874785304827,0.028550549859458377,93.05502166748047,86.85417770385742,3.2707801734254787,5.417384932019587
2020-08-03,105.57351684570312,108.19013805785316,104.56078815454649,104.85878784183842,308151200,0.025197619966299323,0.028499355654548936,93.80487861633301,87.43031951904297,0.7147290038647043,3.629349903306675
2020-08-04,106.27854919433594,107.36880923031337,105.04049450870605,105.76249159429877,173071600,0.006678117483414292,0.02838135852279693,94.60403976440429,88.01067749023437,0.5160576000371719,2.3283147216073274
2020-08-05,106.66378021240234,106.98359161753405,105.5347544170492,105.9999353148589,121776800,0.003624729740730581,0.028183811494512535,95.31731262207032,88.60920623779298,0.6638448975434414,1.4488372004848458
2020-08-06,110.38518524169922,110.87943850296628,106.40695185464003,106.99569046941184,202428800,0.034889116266893394,0.028819961023415133,96.19678916931153,89.27547622680665,3.389494772287378,4.472486648326253
2020-08-07,107.87548828125,110.36333556331454,107.07937744727452,109.90702677912203,198045600,-0.022735813279236572,0.029656442120393936,96.9426643371582,89.89087371826172,-2.0315384978720346,3.2839581160400115
2020-08-10,109.44344329833984,110.46042737696229,106.79540187658976,109.31965534861051,212403600,0.014534859049740056,0.029540987963152868,97.78837928771972,90.5391325378418,0.12378794972933349,3.665025500372522
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400,-0.029739899787876833,0.030695184877895194,98.39479141235351,91.10334808349609,-2.519401717716036,3.2766769932338065
2020-08-12,109.71772003173828,109.97499928394977,107.08424089381839,107.27841139872632,165598000,0.03323439202899947,0.03127190061034093,99.14531555175782,91.73092636108399,2.4393086330119615,2.8907583901313814
2020-08-13,111.65943908691406,112.66186065911528,110.60847119171306,111.09633433148385,210082000,0.017697406167518803,0.030973185134533003,100.05119323730469,92.38871398925781,0.5631047554302171,2.053389467402212
2020-08-14,111.55992126464844,111.64972529333073,109.75167818563322,111.4846796510428,165565200,-0.000891262065074172,0.030952425786914237,100.9615436553955,93.05807891845703,0.07524161360564108,1.8980471076975078
2020-08-17,111.26866912841797,112.70555595050736,110.64246299694389,112.68128278727484,119561600,-0.0026107237521219018,0.030934966819515956,101.7589656829834,93.67713592529297,-1.4126136588568698,2.0630929535634692
2020-08-18,112.19583129882812,112.6205856628583,110.68613263439002,111.02108297516577,105633600,0.008332643660365013,0.03049904781201087,102.66852493286133,94.3052392578125,1.1747483236623566,1.9344530284682833
2020-08-19,112.33661651611328,113.74923011045664,112.24196081309763,112.60360648521876,145538000,0.0012548168292472184,0.030518466143613015,103.57192001342773,94.8851333618164,-0.2669899691054809,1.5072692973590023
2020-08-20,114.82933044433594,114.94340764743272,112.3608970952543,112.37788905057565,126907200,0.022189683164127505,0.02775556453445569,104.81448898315429,95.4719987487793,2.451441393760291,2.5825105521784195
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,0.051532432258248884,0.02881648375747469,106.36407508850098,96.2592967224121,4.958710215060435,5.453847190038331
2020-08-24,122.19091796875,125.03313705599179,120.32685470533741,124.94817728665664,345937600,0.01196017823248563,0.02875631963434194,107.87950744628907,97.06142639160156,-2.7572593179066445,4.7062823506543765
2020-08-25,121.18852996826172,121.53319118206026,119.46766825250779,121.06474940167627,211495600,-0.00820345748400575,0.028343097829168117,109.42029075622558,97.82320526123047,0.12378056658545233,2.065522929552472
2020-08-26,122.8365707397461,123.29287960664668,121.43851930194522,122.50404983764719,163022400,0.013598983104391005,0.02832884564655537,110.95686149597168,98.57389785766601,0.3325209020989064,1.8543603047014585
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,-0.011954521725655254,0.028956170689975917,112.36428489685059,99.29759552001953,-2.070374136339268,3.5460965200124406
2020-08-28,121.1715087890625,122.75887130249573,120.94820607750371,122.34139811689965,187630000,-0.001619943522620959,0.019619717740044777,113.27392539978027,100.01668304443359,-1.1698893278371543,1.8106652249920216
2020-08-31,125.28074645996094,127.18365344194854,122.32931552431691,123.86328808400015,225702700,0.03391257327703889,0.020104418470950035,114.25928688049316,100.82769515991211,1.4174583759607913,4.854337917631625
2020-09-01,130.27093505859375,130.87288270975856,126.72727621370097,128.8923056104839,151948100,0.03983204713924371,0.02125551104794913,115.45890617370605,101.69417358398438,1.378629448109848,4.145606496057582
2020-09-02,127.57195281982422,133.96026120747115,123.30014277535787,133.5816235663219,200119000,-0.0207182226607614,0.02233593905761203,116.50431480407715,102.46955490112305,-6.009670746497676,10.66011843211328
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600,-0.08006088829863045,0.029138131039548626,116.8529769897461,103.07201690673828,-5.854335661751236,8.097029202060753
2020-09-04,117.43610382080078,120.0962780604988,107.65947073062564,116.57203254505438,332607200,0.0006618601357759601,0.028492853624822425,117.33100776672363,103.65287033081054,0.8640712757463973,12.436807329873162
2020-09-08,109.53327178955078,115.52352252708134,109.39735093120817,110.63034940535363,231366600,-0.06729473964249666,0.032580326335081254,117.33549919128419,104.12998626708985,-1.0970776158028457,6.126171595873174
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799983,113.8439033465614,176940500,0.03988633913885087,0.03289118042534435,117.72117652893067,104.65498840332032,0.05824966857531422,3.7669625128427384
2020-09-10,110.18373107910156,116.98951312845449,109.22257449751976,116.85359229498353,182274400,-0.03264575635845102,0.03311136694566735,117.74447708129883,105.09098861694336,-6.669861215881966,7.766938630934732
2020-09-11,108.73714447021484,111.87304930648419,106.79540974753245,111.23227329257654,180860300,-0.01312885845051126,0.03299788807852483,117.59836235046387,105.5013998413086,-2.4951288223616928,5.077639558951745
2020-09-14,111.99927520751953,112.55266938531994,109.51385678190806,111.37792060111667,140150100,0.03000015085183927,0.03370864032795835,117.62033004760742,105.97705368041993,0.6213546064028606,3.038812603411884
2020-09-15,112.17401123046875,115.36816560750079,110.30023700342959,114.88273194668369,184642000,0.0015601531583615547,0.03369967963759084,117.66559715270996,106.40900634765624,-2.708720716214941,5.067928604071199
2020-09-16,108.86335754394531,112.62061700186764,108.77598303445264,111.8730523722857,154679000,-0.02951355354246432,0.034320447341734964,117.49897346496581,106.78036697387695,-3.009694828340386,3.8446339674150067
2020-09-17,107.12548828125,108.93130194991431,105.54297733812126,106.52355532978139,178011000,-0.015963766890009667,0.034478159543014066,117.23841705322266,107.07491027832032,0.601932951468612,3.3883246117930526
2020-09-18,103.7274398803711,107.64974394669376,102.9992895380195,107.18373187558059,287104900,-0.03172026055981736,0.034611144140679756,116.68332252502441,107.29354598999024,-3.4562919952094973,4.650454408674264
2020-09-21,106.8730697631836,106.97986575435861,100.0964130289504,101.49446425369291,195713800,0.03032591844974064,0.03309609299589246,115.98963775634766,107.57184768676758,5.378605509490683,6.883452725408219
2020-09-22,108.55267333984375,109.5720869949024,105.97988085188311,109.3973305799532,183055400,0.015715872860973645,0.033211153814343176,115.30772552490234,107.89231826782226,-0.8446572401094556,3.592206143019297
2020-09-23,103.99929809570312,108.84392339466623,103.65948864684648,108.36820053624751,150718700,-0.04194622853631125,0.03420505753493074,114.44826393127441,108.0910969543457,-4.368902440544389,5.1844347478197506
2020-09-24,105.06725311279297,107.03811241012444,101.94105943821374,102.10610509006938,167743300,0.010268867546654903,0.03410719725521034,113.55979804992675,108.29829727172852,2.9611480227235916,5.097052971910699
2020-09-25,109.00897979736328,109.16432212155291,104.53328092968297,105.27114215532431,149981400,0.03751622477784533,0.0355107679685042,112.94184112548828,108.60763916015625,3.7378376420389685,4.63104119186994
2020-09-28,111.61090087890625,111.96041368995603,109.49440992627346,111.65944720543573,137672400,0.023868869210405208,0.03608167916018902,112.46381072998047,108.97279891967773,-0.048546326529475436,2.466003763682565
2020-09-29,110.76624298095703,111.95070223231198,110.26139526105185,111.21284844222973,99382200,-0.007567879940917566,0.03499547960740695,111.73808555603027,109.28171920776367,-0.4466054612726964,1.6893069712601374
2020-09-30,112.43611907958984,113.84388085140603,110.30992511829172,110.47497075139586,142675200,0.015075676972450047,0.03372053976334804,110.84634475708008,109.65034866333008,1.9611483281939854,3.533955733114311
2020-10-01,113.38758850097656,114.29049535158379,112.45555681762868,114.21282419285578,116120400,0.00846231112542406,0.033717193917728865,110.13712654113769,110.03272613525391,-0.8252356918792145,1.8349385339551105
2020-10-02,109.72740173339844,112.00894545535374,108.95071245980235,109.60119167081031,144712000,-0.03228031229843642,0.029582284302396674,109.75557518005371,110.42771514892578,0.12621006258812884,3.0582329955513927
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966455,110.59149819179417,106243800,0.030791207736791115,0.030527216274314515,109.53907203674316,110.89473510742188,2.5145427627956707,3.0096871620009154
2020-10-06,109.86335754394531,112.73712413305032,108.97986466252809,112.32935419932602,161498200,-0.02866940954945474,0.027179223778200732,109.55557632446289,111.25435684204102,-2.4659966553807067,3.7572594705222286
2020-10-07,111.7274169921875,112.18372583418271,110.80508856065056,111.2808188977388,96849000,0.016967071550644697,0.025883536228211424,109.44683952331543,111.68144790649414,0.4465980944487029,1.3786372735321493
